Israel.Standard.Time,Depth.m,Temperature.C,PAR.umol/s m^2
           2024-10-14 02:38:00,25,28.107,0
           2024-10-14 02:48:00,25,28.107,0
           2024-10-14 02:58:00,25,28.115,-0.1
           2024-10-14 03:08:00,25,28.115,0
           2024-10-14 03:18:00,25,28.107,0
           2024-10-14 03:28:00,25,28.115,-0.1
           2024-10-14 03:38:00,25,28.115,0
           2024-10-14 03:48:00,25,28.107,-0.1
           2024-10-14 03:58:00,25,28.099,0
           2024-10-14 04:08:00,25,28.107,-0.1
           2024-10-14 04:18:00,25,28.099,-0.1
           2024-10-14 04:28:00,25,28.099,0
           2024-10-14 04:38:00,25,28.091,-0.1
           2024-10-14 04:48:00,25,28.099,0
           2024-10-14 04:58:00,25,28.099,-0.1
           2024-10-14 05:08:00,25,28.099,0
           2024-10-14 05:18:00,25,28.099,0
           2024-10-14 05:28:00,25,28.091,-0.1
           2024-10-14 05:38:00,25,28.099,0
           2024-10-14 05:48:00,25,28.099,-0.1
           2024-10-14 05:58:00,25,28.107,0
           2024-10-14 06:08:00,25,28.107,0.1
           2024-10-14 06:18:00,25,28.099,0
           2024-10-14 06:28:00,25,28.099,0.1
           2024-10-14 06:38:00,25,28.099,0
           2024-10-14 06:48:00,25,28.099,0
           2024-10-14 06:58:00,25,28.107,0.1
           2024-10-14 07:08:00,25,28.099,0.2
           2024-10-14 07:18:00,25,28.107,0.4
           2024-10-14 07:28:00,25,28.091,0.7
           2024-10-14 07:38:00,25,28.107,0.9
           2024-10-14 07:48:00,25,28.107,1.5
           2024-10-14 07:58:00,25,28.107,1.7
           2024-10-14 08:08:00,25,28.107,2.2
           2024-10-14 08:18:00,25,28.099,1.7
           2024-10-14 08:28:00,25,28.107,2.6
           2024-10-14 08:38:00,25,28.107,3
           2024-10-14 08:48:00,25,28.099,3.5
           2024-10-14 08:58:00,25,28.091,4.6
           2024-10-14 09:08:00,25,28.083,4.8
           2024-10-14 09:18:00,25,28.05,5
           2024-10-14 09:28:00,25,28.009,5.3
           2024-10-14 09:38:00,25,27.976,5.7
           2024-10-14 09:48:00,25,27.959,5.7
           2024-10-14 09:58:00,25,27.951,6
           2024-10-14 10:08:00,25,27.935,6.2
           2024-10-14 10:18:00,25,27.935,6.3
           2024-10-14 10:28:00,25,27.943,6.4
           2024-10-14 10:38:00,25,27.927,6.6
           2024-10-14 10:48:00,25,27.902,7
           2024-10-14 10:58:00,25,27.885,6.8
           2024-10-14 11:08:00,25,27.877,7.1
           2024-10-14 11:18:00,25,27.877,7.5
           2024-10-14 11:28:00,25,27.885,7.4
           2024-10-14 11:38:00,25,27.869,7.5
           2024-10-14 11:48:00,25,27.861,7.2
           2024-10-14 11:58:00,25,27.844,7.1
           2024-10-14 12:08:00,25,27.779,6.6
           2024-10-14 12:18:00,25,27.688,6.5
           2024-10-14 12:28:00,25,27.606,6.3
           2024-10-14 12:38:00,25,27.556,5.8
           2024-10-14 12:48:00,25,27.532,5.4
           2024-10-14 12:58:00,25,27.507,5.6
           2024-10-14 13:08:00,25,27.499,5
           2024-10-14 13:18:00,25,27.49,5.3
           2024-10-14 13:28:00,25,27.49,2.6
           2024-10-14 13:38:00,25,27.49,-0.1
           2024-10-14 13:48:00,25,27.507,0
           2024-10-14 13:58:00,25,27.943,0.2
           2024-10-14 14:08:00,25,28.288,0
           2024-10-14 14:18:00,25,28.386,0
           2024-10-14 14:28:00,25,28.435,0.3
           2024-10-14 14:38:00,25,28.345,0.3
           2024-10-14 14:48:00,25,28.05,0.3
           2024-10-14 14:58:00,25,27.523,1.9
           2024-10-14 15:08:00,25,26.805,0.2
           2024-10-14 15:18:00,25,26.491,-0.1
           2024-10-14 15:28:00,25,26.565,-0.1
           2024-10-14 15:38:00,25,26.789,0
           2024-10-14 15:48:00,25,26.375,1.5
           2024-10-14 15:58:00,25,25.603,1.6
           2024-10-14 16:08:00,25,25.312,1.4
           2024-10-14 16:18:00,25,25.296,27.7
           2024-10-14 16:28:00,25,25.337,25.4
           2024-10-14 16:38:00,25,25.329,23.7
           2024-10-14 16:48:00,25,25.304,22
           2024-10-14 16:58:00,25,25.304,20.8
           2024-10-14 17:08:00,25,25.304,18.2
           2024-10-14 17:18:00,25,25.229,12.4
           2024-10-14 17:28:00,25,25.221,12.2
           2024-10-14 17:38:00,25,25.063,7.8
           2024-10-14 17:48:00,25,24.921,8
           2024-10-14 17:58:00,25,24.805,3.5
           2024-10-14 18:08:00,25,24.655,1.7
           2024-10-14 18:18:00,25,24.463,0.6
           2024-10-14 18:28:00,25,24.255,0.2
           2024-10-14 18:38:00,25,24.088,0
           2024-10-14 18:48:00,25,23.963,0
           2024-10-14 18:58:00,25,23.854,0
           2024-10-14 19:08:00,25,23.771,0
           2024-10-14 19:18:00,25,23.712,0
           2024-10-14 19:28:00,25,23.637,0
           2024-10-14 19:38:00,25,23.57,-0.1
           2024-10-14 19:48:00,25,23.504,0
           2024-10-14 19:58:00,25,23.429,0.1
           2024-10-14 20:08:00,25,23.345,0
           2024-10-14 20:18:00,25,23.228,-0.1
           2024-10-14 20:28:00,25,23.169,0
           2024-10-14 20:38:00,25,23.086,-0.1
           2024-10-14 20:48:00,25,23.011,0.1
           2024-10-14 20:58:00,25,22.843,0
           2024-10-14 21:08:00,25,22.668,-0.1
           2024-10-14 21:18:00,25,22.4,-0.1
           2024-10-14 21:28:00,25,22.316,0
           2024-10-14 21:38:00,25,22.208,0
           2024-10-14 21:48:00,25,22.182,-0.1
           2024-10-14 21:58:00,25,22.057,0
           2024-10-14 22:08:00,25,21.973,-0.2
           2024-10-14 22:18:00,25,21.923,0
           2024-10-14 22:28:00,25,21.881,0
           2024-10-14 22:38:00,25,21.848,0
           2024-10-14 22:48:00,25,21.806,0
           2024-10-14 22:58:00,25,21.747,-0.2
           2024-10-14 23:08:00,25,21.713,0
           2024-10-14 23:18:00,25,21.68,0
           2024-10-14 23:28:00,25,21.655,0
           2024-10-14 23:38:00,25,21.655,0
           2024-10-14 23:48:00,25,21.63,0
           2024-10-14 23:58:00,25,21.588,-0.1
           2024-10-15 00:08:00,25,21.554,-0.1
           2024-10-15 00:18:00,25,21.462,0
           2024-10-15 00:28:00,25,21.336,0
           2024-10-15 00:38:00,25,21.244,0
           2024-10-15 00:48:00,25,21.185,0
           2024-10-15 00:58:00,25,21.102,0
           2024-10-15 01:08:00,25,21.026,0
           2024-10-15 01:18:00,25,21.034,-0.1
           2024-10-15 01:28:00,25,21.018,-0.1
           2024-10-15 01:38:00,25,20.993,0
           2024-10-15 01:48:00,25,20.959,0
           2024-10-15 01:58:00,25,20.951,0
           2024-10-15 02:08:00,25,20.917,0
           2024-10-15 02:18:00,25,20.867,0
           2024-10-15 02:28:00,25,20.833,-0.1
           2024-10-15 02:38:00,25,20.842,0
           2024-10-15 02:48:00,25,20.808,0
           2024-10-15 02:58:00,25,20.741,0
           2024-10-15 03:08:00,25,20.699,0
           2024-10-15 03:18:00,25,20.657,0
           2024-10-15 03:28:00,25,20.59,0
           2024-10-15 03:38:00,25,20.573,0.1
           2024-10-15 03:48:00,25,20.581,0
           2024-10-15 03:58:00,25,20.598,-0.1
           2024-10-15 04:08:00,25,20.623,0
           2024-10-15 04:18:00,25,20.615,-0.1
           2024-10-15 04:28:00,25,20.573,-0.1
           2024-10-15 04:38:00,25,20.514,-0.1
           2024-10-15 04:48:00,25,20.439,0.1
           2024-10-15 04:58:00,25,20.346,-0.1
           2024-10-15 05:08:00,25,20.296,0
           2024-10-15 05:18:00,25,20.279,0.1
           2024-10-15 05:28:00,25,20.187,0
           2024-10-15 05:38:00,25,20.136,-0.1
           2024-10-15 05:48:00,25,20.145,0
           2024-10-15 05:58:00,25,20.187,0
           2024-10-15 06:08:00,25,20.136,0.1
           2024-10-15 06:18:00,25,20.103,0
           2024-10-15 06:28:00,25,20.027,0
           2024-10-15 06:38:00,25,19.951,0.1
           2024-10-15 06:48:00,25,19.926,0.5
           2024-10-15 06:58:00,25,19.884,1.2
           2024-10-15 07:08:00,25,19.934,2.5
           2024-10-15 07:18:00,25,20.061,7.7
           2024-10-15 07:28:00,25,20.212,12.4
           2024-10-15 07:38:00,25,20.413,17.4
           2024-10-15 07:48:00,25,20.648,24.3
           2024-10-15 07:58:00,25,20.959,28.8
           2024-10-15 08:08:00,25,21.345,48
           2024-10-15 08:18:00,25,21.722,39.5
           2024-10-15 08:28:00,25,22.032,50.2
           2024-10-15 08:38:00,25,22.342,51.1
           2024-10-15 08:48:00,25,22.685,74.7
           2024-10-15 08:58:00,25,23.32,89.4
           2024-10-15 09:08:00,25,23.954,91.3
           2024-10-15 09:18:00,25,24.146,69.4
           2024-10-15 09:28:00,25,24.18,71.5
           2024-10-15 09:38:00,25,24.855,68.8
           2024-10-15 09:48:00,25,26.292,80.5
           2024-10-15 09:58:00,25,27.028,68.2
           2024-10-15 10:08:00,25,25.803,157.5
           2024-10-15 10:18:00,25,25.188,71.1
           2024-10-15 10:28:00,25,25.321,70.8
           2024-10-15 10:38:00,25,26.449,0.2
           2024-10-15 10:48:00,25,27.466,0.2
           2024-10-15 10:58:00,25,27.704,0.3
           2024-10-15 11:08:00,25,27.696,0.2
           2024-10-15 11:18:00,25,27.589,0.2
           2024-10-15 11:28:00,25,27.466,0.2
           2024-10-15 11:38:00,25,27.342,0.2
           2024-10-15 11:48:00,25,27.202,0.3
           2024-10-15 11:58:00,25,27.07,0.2
           2024-10-15 12:08:00,25,26.962,0.2
           2024-10-15 12:18:00,25,26.847,0.2
           2024-10-15 12:28:00,25,26.723,0.2
           2024-10-15 12:38:00,25,26.632,0.3
           2024-10-15 12:48:00,25,26.524,0.1
           2024-10-15 12:58:00,25,26.433,0.2
           2024-10-15 13:08:00,25,26.333,0.3
           2024-10-15 13:18:00,25,26.648,3.9
           2024-10-15 13:28:00,25,25.769,3.9
           2024-10-15 13:38:00,25,24.796,4.1
           2024-10-15 13:48:00,25,24.472,3.8
           2024-10-15 13:58:00,25,23.604,3.8
           2024-10-15 14:08:00,25,22.919,3.9
           2024-10-15 14:18:00,25,22.517,3.8
           2024-10-15 14:28:00,25,22.216,3.8
           2024-10-15 14:38:00,25,22.007,3.9
           2024-10-15 14:48:00,25,21.881,4
           2024-10-15 14:58:00,25,21.781,3.9
           2024-10-15 15:08:00,25,21.697,3.9
           2024-10-15 15:18:00,25,21.638,3.9
           2024-10-15 15:28:00,25,21.588,4
           2024-10-15 15:38:00,25,21.538,3.9
           2024-10-15 15:48:00,25,21.496,3.9
           2024-10-15 15:58:00,25,21.63,3.9
1718871540,10,28.156,29.3
1718872140,10,28.083,1.2
1718872740,10,28.156,352.8
1718873340,10,28.148,405
1718873940,10,28.107,396.9
1718874540,10,28.066,373.3
1718875140,10,28.05,348.6
1718875740,10,28.042,336.9
1718876340,10,28.017,324.4
1718876940,10,27.959,312.6
1718877540,10,27.918,312.9
1718878140,10,27.869,312.8
1718878740,10,27.836,317.3
1718879340,10,27.828,326.4
1718879940,10,27.902,342.7
1718880540,10,27.959,356.6
1718881140,10,27.968,373.2
1718881740,10,28.033,399.6
1718882340,10,28.14,414.4
1718882940,10,28.165,419.7
1718883540,10,28.206,430.1
1718884140,10,28.23,407.1
1718884740,10,28.247,403.2
1718885340,10,28.263,384.6
1718885940,10,28.263,385.1
1718886540,10,28.271,351.8
1718887140,10,28.263,349.1
1718887740,10,28.263,328
1718888340,10,28.279,309.8
1718888940,10,28.296,299.4
1718889540,10,28.312,278.5
1718890140,10,28.337,263.9
1718890740,10,28.361,245.1
1718891340,10,28.402,229
1718891940,10,28.427,222.9
1718892540,10,28.525,196.4
1718893140,10,28.681,177.2
1718893740,10,28.787,156.4
1718894340,10,28.852,142.6
1718894940,10,28.868,124.6
1718895540,10,28.917,86
1718896140,10,28.958,116.6
1718896740,10,28.975,88.6
1718897340,10,28.983,85.7
1718897940,10,28.991,55.9
1718898540,10,28.983,45.4
1718899140,10,28.983,38.4
1718899740,10,28.983,28.6
1718900340,10,28.999,21.2
1718900940,10,29.007,13.6
1718901540,10,29.007,7.8
1718902140,10,28.991,4.1
1718902740,10,28.991,1.4
1718903340,10,28.991,0.2
1718903940,10,28.991,0
1718904540,10,28.836,0
1718905140,10,28.574,0
1718905740,10,28.468,0.1
1718906340,10,28.427,0
1718906940,10,28.394,0
1718907540,10,28.378,-0.1
1718908140,10,28.353,-0.2
1718908740,10,28.345,-0.1
1718909340,10,28.345,0.1
1718909940,10,28.345,0.1
1718910540,10,28.37,0
1718911140,10,28.361,0.1
1718911740,10,28.37,0
1718912340,10,28.361,-0.1
1718912940,10,28.37,0
1718913540,10,28.37,-0.1
1718914140,10,28.378,0
1718914740,10,28.378,-0.1
1718915340,10,28.386,-0.1
1718915940,10,28.402,-0.1
1718916540,10,28.378,0
1718917140,10,28.353,0
1718917740,10,28.361,-0.1
1718918340,10,28.337,0
1718918940,10,28.345,0.1
1718919540,10,28.345,-0.1
1718920140,10,28.353,0
1718920740,10,28.353,0
1718921340,10,28.353,0
1718921940,10,28.361,-0.1
1718922540,10,28.353,-0.1
1718923140,10,28.378,0.2
1718923740,10,28.37,0
1718924340,10,28.386,0
1718924940,10,28.386,0
1718925540,10,28.378,0
1718926140,10,28.378,0.1
1718926740,10,28.361,-0.1
1718927340,10,28.353,0.1
1718927940,10,28.288,-0.1
1718928540,10,28.263,0.1
1718929140,10,28.23,0.1
1718929740,10,28.222,0
1718930340,10,28.189,0.1
1718930940,10,28.189,0
1718931540,10,28.214,0
1718932140,10,28.238,-0.1
1718932740,10,28.271,0
1718933340,10,28.271,0
1718933940,10,28.288,0
1718934540,10,28.288,0
1718935140,10,28.296,-0.2
1718935740,10,28.279,-0.1
1718936340,10,28.279,0.1
1718936940,10,28.23,0.4
1718937540,10,28.148,1.7
1718938140,10,28.074,4.2
1718938740,10,28.042,8.1
1718939340,10,28.025,12.5
1718939940,10,28.025,17.5
1718940540,10,28.017,24.2
1718941140,10,28.017,31
1718941740,10,28,39.8
1718942340,10,27.984,54.1
1718942940,10,27.943,66.4
1718943540,10,27.918,78.6
1718944140,10,27.902,84.7
1718944740,10,27.877,64.8
1718945340,10,27.828,112.9
1718945940,10,27.762,78.5
1718946540,10,27.696,145.1
1718947140,10,27.647,157.7
1718947740,10,27.614,177.8
1718948340,10,27.597,186.7
1718948940,10,27.614,203.3
1718949540,10,27.696,216.9
1718950140,10,27.762,246.1
1718950740,10,27.885,248.8
1718951340,10,27.992,272.8
1718951940,10,28.066,283.6
1718952540,10,28.091,309.6
1718953140,10,28.115,321.8
1718953740,10,28.181,332.9
1718954340,10,28.263,349
1718954940,10,28.312,359
1718955540,10,28.353,371.1
1718956140,10,28.37,376.3
1718956740,10,28.394,389.6
1718957340,10,28.402,385.6
1718957940,10,28.378,388.7
1718958540,10,28.378,380.2
1718959140,10,28.37,360
1718959740,10,28.378,340.2
1718960340,10,28.411,332.2
1718960940,10,28.148,312.7
1718961540,10,27.959,310.8
1718962140,10,28.132,311.4
1718962740,10,28.206,308.1
1718963340,10,28.329,310.4
1718963940,10,28.46,316.9
1718964540,10,28.492,320.7
1718965140,10,28.607,336.4
1718965740,10,28.754,349.6
1718966340,10,28.836,366.7
1718966940,10,28.901,416.2
1718967540,10,28.958,433.7
1718968140,10,28.991,457
1718968740,10,29.023,457.7
1718969340,10,29.056,452.3
1718969940,10,29.08,444.1
1718970540,10,29.089,423.9
1718971140,10,28.966,424.2
1718971740,10,28.934,411.3
1718972340,10,28.966,398.4
1718972940,10,28.966,377.6
1718973540,10,29.015,370.4
1718974140,10,29.089,353
1718974740,10,29.137,327.2
1718975340,10,29.129,309.3
1718975940,10,29.162,275.7
1718976540,10,29.162,282.6
1718977140,10,29.203,256.9
1718977740,10,29.243,241.9
1718978340,10,29.3,232.9
1718978940,10,29.341,205.3
1718979540,10,29.365,191.3
1718980140,10,29.39,167.2
1718980740,10,29.398,150.1
1718981340,10,29.406,136.2
1718981940,10,29.422,118.2
1718982540,10,29.422,103.4
1718983140,10,29.438,90.4
1718983740,10,29.447,75.2
1718984340,10,29.447,59.4
1718984940,10,29.438,50.9
1718985540,10,29.438,39.9
1718986140,10,29.43,30.8
1718986740,10,29.43,22.2
1718987340,10,29.438,14.7
1718987940,10,29.447,9.4
1718988540,10,29.447,4.8
1718989140,10,29.438,2
1718989740,10,29.447,0.4
1718990340,10,29.447,0.1
1718990940,10,29.455,0.1
1718991540,10,29.455,-0.1
1718992140,10,29.447,0.1
1718992740,10,29.447,0
1718993340,10,29.438,0.1
1718993940,10,29.422,-0.1
1718994540,10,29.398,0
1718995140,10,29.382,-0.1
1718995740,10,29.382,0
1718996340,10,29.373,0.1
1718996940,10,29.39,0
1718997540,10,29.382,0
1718998140,10,29.39,0
1718998740,10,29.382,0
1718999340,10,29.382,0
1718999940,10,29.373,0.1
1719000540,10,29.365,0.1
1719001140,10,29.365,0
1719001740,10,29.349,0
1719002340,10,29.276,0.1
1719002940,10,29.211,0
1719003540,10,29.162,0
1719004140,10,29.032,0
1719004740,10,28.901,0
1719005340,10,28.828,0.1
1719005940,10,28.779,0
1719006540,10,28.721,0
1719007140,10,28.648,0
1719007740,10,28.599,0.1
1719008340,10,28.533,0
1719008940,10,28.378,0
1719009540,10,28.197,0
1719010140,10,28.124,0
1719010740,10,28.124,0
1719011340,10,28.156,0
1719011940,10,28.255,-0.1
1719012540,10,28.345,-0.1
1719013140,10,28.427,0
1719013740,10,28.476,0
1719014340,10,28.501,-0.1
1719014940,10,28.517,0.1
1719015540,10,28.533,0
1719016140,10,28.509,-0.1
1719016740,10,28.509,0
1719017340,10,28.501,-0.1
1719017940,10,28.484,-0.1
1719018540,10,28.492,-0.1
1719019140,10,28.501,-0.2
1719019740,10,28.509,0
1719020340,10,28.517,0
1719020940,10,28.517,-0.1
1719021540,10,28.517,-0.1
1719022140,10,28.509,-0.1
1719022740,10,28.509,0
1719023340,10,28.484,0.4
1719023940,10,28.46,1.6
1719024540,10,28.419,4.1
1719025140,10,28.402,7.3
1719025740,10,28.402,13.1
1719026340,10,28.402,18.6
1719026940,10,28.419,22
1719027540,10,28.386,27.9
1719028140,10,28.386,33.4
1719028740,10,28.394,39.1
1719029340,10,28.378,34.9
1719029940,10,28.37,53.8
1719030540,10,28.337,38.9
1719031140,10,28.353,77.6
1719031740,10,28.37,115.9
1719032340,10,28.353,97.9
1719032940,10,28.32,71.5
1719033540,10,28.312,131.3
1719034140,10,28.271,172.4
1719034740,10,28.247,106.9
1719035340,10,28.238,50.3
1719035940,10,28.271,56.2
1719036540,10,28.312,79.4
1719037140,10,28.386,209.8
1719037740,10,28.492,213.5
1719038340,10,28.615,179.1
1719038940,10,28.77,276.7
1719039540,10,28.95,245.1
1719040140,10,29.097,296.8
1719040740,10,29.154,307.7
1719041340,10,29.162,314.6
1719041940,10,29.178,314.4
1719042540,10,29.203,307.9
1719043140,10,29.211,318.7
1719043740,10,29.219,331.2
1719044340,10,29.227,328.3
1719044940,10,29.243,335.4
