moduleColor,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GOSLIM_ID,GOSLIM_Name
MEblack,GO:0005739,mitochondrion,20/45,220/2350,0.0909090909090909,4.74747474747475,8.15591243018586,4.45121305222007e-10,4.42450577390675e-7,4.17476929424009e-7,ACROYT_G002219/ACROYT_G002805/ACROYT_G003176/ACROYT_G004649/ACROYT_G008089/ACROYT_G011373/ACROYT_G017922/ACROYT_G019581/ACROYT_G025351/ACROYT_G031846/ACROYT_G032710/ACROYT_G033190/ACROYT_G034860/ACROYT_G036614/ACROYT_G037998/ACROYT_G038478/ACROYT_G038721/ACROYT_G042317/ACROYT_G042319/ACROYT_G043615,20,GO:0005739;GO:0043226,mitochondrion;organelle
MEblack,GO:0005743,mitochondrial inner membrane,8/45,35/2350,0.228571428571429,11.9365079365079,9.10645817712377,1.5176382762612e-7,7.54266223301815e-5,7.11692475867751e-5,ACROYT_G004649/ACROYT_G008089/ACROYT_G019581/ACROYT_G031846/ACROYT_G032710/ACROYT_G034664/ACROYT_G038478/ACROYT_G038721,8,NA,NA
MEblack,GO:0005740,mitochondrial envelope,9/45,69/2350,0.130434782608696,6.81159420289855,6.84493746864084,3.64708577112286e-6,0.00120840108549871,0.00114019418318262,ACROYT_G004649/ACROYT_G008089/ACROYT_G011373/ACROYT_G019581/ACROYT_G025351/ACROYT_G031846/ACROYT_G032710/ACROYT_G034860/ACROYT_G038478,9,NA,NA
MEblack,GO:0044281,small molecule metabolic process,17/45,276/2350,0.0615942028985507,3.21658615136876,5.47579374041147,4.89627851417155e-6,0.00121672521077163,0.00114804846213865,ACROYT_G002219/ACROYT_G002805/ACROYT_G004573/ACROYT_G004649/ACROYT_G008089/ACROYT_G016892/ACROYT_G023555/ACROYT_G025351/ACROYT_G034615/ACROYT_G034731/ACROYT_G034860/ACROYT_G035985/ACROYT_G036614/ACROYT_G037998/ACROYT_G038721/ACROYT_G042317/ACROYT_G042319,17,NA,NA
MEblack,GO:0031966,mitochondrial membrane,8/45,63/2350,0.126984126984127,6.63139329805996,6.32944094968562,1.67544289855178e-5,0.00333078048232094,0.00314277815286239,ACROYT_G004649/ACROYT_G008089/ACROYT_G011373/ACROYT_G019581/ACROYT_G031846/ACROYT_G032710/ACROYT_G034860/ACROYT_G038478,8,NA,NA
MEblack,GO:0019866,organelle inner membrane,6/45,36/2350,0.166666666666667,8.7037037037037,6.50700955250833,4.4343050495941e-5,0.00734616536549422,0.00693151894594446,ACROYT_G004649/ACROYT_G008089/ACROYT_G019581/ACROYT_G031846/ACROYT_G032710/ACROYT_G038478,6,NA,NA
MEblack,GO:0031967,organelle envelope,9/45,103/2350,0.087378640776699,4.56310679611651,5.16604537148631,9.97064670826395e-5,0.0141583183257348,0.013359167243704,ACROYT_G004649/ACROYT_G008089/ACROYT_G011373/ACROYT_G019581/ACROYT_G025351/ACROYT_G031846/ACROYT_G032710/ACROYT_G034860/ACROYT_G038478,9,NA,NA
MEblack,GO:0022900,electron transport chain,4/45,15/2350,0.266666666666667,13.9259259259259,7.0157830414621,1.3745904113354e-4,0.0170792858608424,0.0161152639013138,ACROYT_G004649/ACROYT_G036614/ACROYT_G038478/ACROYT_G038721,4,GO:0006091,generation of precursor metabolites and energy
MEblack,GO:0016829,lyase activity,5/45,29/2350,0.172413793103448,9.00383141762452,6.05859136831974,1.7306507764702e-4,0.0191140763534601,0.0180352028284793,ACROYT_G002219/ACROYT_G008089/ACROYT_G016892/ACROYT_G034731/ACROYT_G035302,5,GO:0016829;GO:0003824,lyase activity;catalytic activity
MEblack,GO:0046148,pigment biosynthetic process,4/45,19/2350,0.210526315789474,10.9941520467836,6.11031945744443,3.6901392100699e-4,0.0366799837480955,0.0346096214333931,ACROYT_G004649/ACROYT_G008089/ACROYT_G032710/ACROYT_G034860,4,NA,NA
MEblack,GO:0006753,nucleoside phosphate metabolic process,6/45,55/2350,0.109090909090909,5.6969696969697,4.92402283755863,5.0208593315559e-4,0.0383902628889738,0.036223365703776,ACROYT_G004649/ACROYT_G034615/ACROYT_G034731/ACROYT_G034860/ACROYT_G036614/ACROYT_G038721,6,GO:0055086,nucleobase-containing small molecule metabolic process
MEblack,GO:0007005,mitochondrion organization,6/45,55/2350,0.109090909090909,5.6969696969697,4.92402283755863,5.0208593315559e-4,0.0383902628889738,0.036223365703776,ACROYT_G003176/ACROYT_G025351/ACROYT_G031846/ACROYT_G032710/ACROYT_G036614/ACROYT_G038721,6,GO:0007005,mitochondrion organization
MEblack,GO:0009117,nucleotide metabolic process,6/45,55/2350,0.109090909090909,5.6969696969697,4.92402283755863,5.0208593315559e-4,0.0383902628889738,0.036223365703776,ACROYT_G004649/ACROYT_G034615/ACROYT_G034731/ACROYT_G034860/ACROYT_G036614/ACROYT_G038721,6,GO:0055086,nucleobase-containing small molecule metabolic process
MEblack,GO:0006091,generation of precursor metabolites and energy,5/45,38/2350,0.131578947368421,6.87134502923977,5.09738910381351,6.4322868418206e-4,0.0396070878783945,0.037371508312665,ACROYT_G004649/ACROYT_G008089/ACROYT_G036614/ACROYT_G038478/ACROYT_G038721,5,GO:0006091,generation of precursor metabolites and energy
MEblack,GO:0015980,energy derivation by oxidation of organic compounds,4/45,22/2350,0.181818181818182,9.4949494949495,5.59233210006146,6.6773590617651e-4,0.0396070878783945,0.037371508312665,ACROYT_G004649/ACROYT_G036614/ACROYT_G038478/ACROYT_G038721,4,GO:0006091,generation of precursor metabolites and energy
MEblack,GO:0006778,porphyrin-containing compound metabolic process,3/45,10/2350,0.3,15.6666666666667,6.49285633451185,7.172309676168e-4,0.0396070878783945,0.037371508312665,ACROYT_G004649/ACROYT_G008089/ACROYT_G032710,3,NA,NA
MEblack,GO:0033108,mitochondrial respiratory chain complex assembly,3/45,10/2350,0.3,15.6666666666667,6.49285633451185,7.172309676168e-4,0.0396070878783945,0.037371508312665,ACROYT_G025351/ACROYT_G031846/ACROYT_G036614,3,GO:0065003,protein-containing complex assembly
MEblack,GO:0042168,heme metabolic process,3/45,10/2350,0.3,15.6666666666667,6.49285633451185,7.172309676168e-4,0.0396070878783945,0.037371508312665,ACROYT_G004649/ACROYT_G008089/ACROYT_G032710,3,NA,NA
MEblack,GO:0020037,heme binding,5/45,40/2350,0.125,6.52777777777778,4.92591463989997,8.1948289206904e-4,0.0428718944587701,0.0404520363896687,ACROYT_G002219/ACROYT_G008089/ACROYT_G021877/ACROYT_G034664/ACROYT_G043615,5,NA,NA
MEblue,GO:0036211,protein modification process,36/121,294/2350,0.122448979591837,2.3781413391803,5.88484501339681,1.73087318037787e-7,3.7006068596478e-4,3.1920945389705e-4,ACROYT_G001336/ACROYT_G001485/ACROYT_G002698/ACROYT_G004471/ACROYT_G005185/ACROYT_G006438/ACROYT_G010556/ACROYT_G013062/ACROYT_G016868/ACROYT_G016960/ACROYT_G018039/ACROYT_G018812/ACROYT_G019567/ACROYT_G019635/ACROYT_G020457/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G022486/ACROYT_G022676/ACROYT_G022776/ACROYT_G023961/ACROYT_G025527/ACROYT_G026642/ACROYT_G029061/ACROYT_G032171/ACROYT_G036390/ACROYT_G036611/ACROYT_G037441/ACROYT_G037692/ACROYT_G038405/ACROYT_G039171/ACROYT_G039381/ACROYT_G039997/ACROYT_G042774/ACROYT_G044428,36,NA,NA
MEblue,GO:0043412,macromolecule modification,36/121,307/2350,0.117263843648208,2.27743828572967,5.59183170117398,5.35550789543627e-7,5.7250379402213e-4,4.9383420172654e-4,ACROYT_G001336/ACROYT_G001485/ACROYT_G002698/ACROYT_G004471/ACROYT_G005185/ACROYT_G006438/ACROYT_G010556/ACROYT_G013062/ACROYT_G016868/ACROYT_G016960/ACROYT_G018039/ACROYT_G018812/ACROYT_G019567/ACROYT_G019635/ACROYT_G020457/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G022486/ACROYT_G022676/ACROYT_G022776/ACROYT_G023961/ACROYT_G025527/ACROYT_G026642/ACROYT_G029061/ACROYT_G032171/ACROYT_G036390/ACROYT_G036611/ACROYT_G037441/ACROYT_G037692/ACROYT_G038405/ACROYT_G039171/ACROYT_G039381/ACROYT_G039997/ACROYT_G042774/ACROYT_G044428,36,NA,NA
MEblue,GO:0042981,regulation of apoptotic process,26/121,194/2350,0.134020618556701,2.60287978188634,5.42945948733043,2.52784880091567e-6,0.00169968342830871,0.00146612444803154,ACROYT_G001485/ACROYT_G001640/ACROYT_G004471/ACROYT_G004486/ACROYT_G005185/ACROYT_G006013/ACROYT_G009447/ACROYT_G010556/ACROYT_G013062/ACROYT_G016960/ACROYT_G017839/ACROYT_G018812/ACROYT_G019632/ACROYT_G019635/ACROYT_G021594/ACROYT_G021858/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G027735/ACROYT_G029061/ACROYT_G036390/ACROYT_G037441/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,26,NA,NA
MEblue,GO:0043067,regulation of programmed cell death,25/121,184/2350,0.135869565217391,2.63878907653611,5.39363936858937,3.1799502868264e-6,0.00169968342830871,0.00146612444803154,ACROYT_G001485/ACROYT_G004471/ACROYT_G004486/ACROYT_G005185/ACROYT_G006013/ACROYT_G009447/ACROYT_G010556/ACROYT_G013062/ACROYT_G016960/ACROYT_G017839/ACROYT_G018812/ACROYT_G019632/ACROYT_G019635/ACROYT_G021594/ACROYT_G021858/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G027735/ACROYT_G029061/ACROYT_G036390/ACROYT_G037441/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,25,NA,NA
MEblue,GO:0048523,negative regulation of cellular process,47/121,500/2350,0.094,1.82561983471074,4.84683700687619,4.60234538699734e-6,0.00196796288748006,0.00169753876168828,ACROYT_G000539/ACROYT_G001336/ACROYT_G001485/ACROYT_G002698/ACROYT_G004471/ACROYT_G004486/ACROYT_G005185/ACROYT_G006013/ACROYT_G006438/ACROYT_G010556/ACROYT_G011982/ACROYT_G013062/ACROYT_G016868/ACROYT_G017711/ACROYT_G017838/ACROYT_G017839/ACROYT_G018812/ACROYT_G019567/ACROYT_G019632/ACROYT_G019635/ACROYT_G020457/ACROYT_G021441/ACROYT_G021449/ACROYT_G021828/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G023543/ACROYT_G023961/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027138/ACROYT_G029061/ACROYT_G032910/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G038405/ACROYT_G039171/ACROYT_G039193/ACROYT_G039781/ACROYT_G039997/ACROYT_G040720/ACROYT_G044428/ACROYT_G044601,47,NA,NA
MEblue,GO:0065009,regulation of molecular function,34/121,315/2350,0.107936507936508,2.09628755083301,4.87053548510019,8.76934596774675e-6,0.00312481027984043,0.00269542002377058,ACROYT_G000467/ACROYT_G001485/ACROYT_G004471/ACROYT_G005185/ACROYT_G006438/ACROYT_G010556/ACROYT_G013062/ACROYT_G017838/ACROYT_G017839/ACROYT_G018812/ACROYT_G019567/ACROYT_G019632/ACROYT_G019635/ACROYT_G020457/ACROYT_G021441/ACROYT_G021594/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G025527/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027735/ACROYT_G029061/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,34,NA,NA
MEblue,GO:0044093,positive regulation of molecular function,25/121,199/2350,0.125628140703518,2.43988537729972,4.94553652407585,1.35642310767701e-5,0.00414290372030491,0.00357361396187987,ACROYT_G000467/ACROYT_G001485/ACROYT_G010556/ACROYT_G013062/ACROYT_G017838/ACROYT_G017839/ACROYT_G018812/ACROYT_G019567/ACROYT_G020457/ACROYT_G021441/ACROYT_G021594/ACROYT_G021859/ACROYT_G021860/ACROYT_G025527/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,25,NA,NA
MEblue,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,13/121,66/2350,0.196969696969697,3.82544452792387,5.42362760451748,1.87915811685801e-5,0.00502205006730304,0.00433195397465163,ACROYT_G000539/ACROYT_G001336/ACROYT_G004486/ACROYT_G006013/ACROYT_G013062/ACROYT_G021828/ACROYT_G027661/ACROYT_G032910/ACROYT_G036390/ACROYT_G037591/ACROYT_G039193/ACROYT_G041923/ACROYT_G044428,13,GO:0003677,DNA binding
MEblue,GO:0009893,positive regulation of metabolic process,36/121,358/2350,0.100558659217877,1.95299875340505,4.56213715994923,2.28776680177184e-5,0.00543471713576466,0.00468791513064826,ACROYT_G000467/ACROYT_G000539/ACROYT_G001336/ACROYT_G001485/ACROYT_G004471/ACROYT_G006013/ACROYT_G009447/ACROYT_G010556/ACROYT_G013062/ACROYT_G017839/ACROYT_G018812/ACROYT_G020457/ACROYT_G021441/ACROYT_G021594/ACROYT_G021828/ACROYT_G021858/ACROYT_G022486/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027661/ACROYT_G032171/ACROYT_G032248/ACROYT_G032910/ACROYT_G034760/ACROYT_G036390/ACROYT_G036611/ACROYT_G037441/ACROYT_G037591/ACROYT_G038405/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,36,NA,NA
MEblue,GO:0050790,regulation of catalytic activity,27/121,234/2350,0.115384615384615,2.24094087730451,4.65994023775585,2.86697810301517e-5,0.00612959918424644,0.00528731119629745,ACROYT_G001485/ACROYT_G005185/ACROYT_G006438/ACROYT_G010556/ACROYT_G013062/ACROYT_G018812/ACROYT_G019632/ACROYT_G019635/ACROYT_G020457/ACROYT_G021441/ACROYT_G021594/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G025527/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,27,NA,NA
MEblue,GO:0009966,regulation of signal transduction,34/121,334/2350,0.101796407185629,1.97703766021676,4.4907453914669,3.24324508799404e-5,0.00616744639511377,0.00531995769988642,ACROYT_G001485/ACROYT_G002698/ACROYT_G004486/ACROYT_G005185/ACROYT_G010556/ACROYT_G013062/ACROYT_G017839/ACROYT_G018812/ACROYT_G019632/ACROYT_G019635/ACROYT_G020457/ACROYT_G020552/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G021594/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027735/ACROYT_G029061/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G038405/ACROYT_G039781/ACROYT_G039997/ACROYT_G040720/ACROYT_G044428/ACROYT_G044601,34,NA,NA
MEblue,GO:0010604,positive regulation of macromolecule metabolic process,34/121,335/2350,0.101492537313433,1.97113605526089,4.47140611088668,3.46161631156993e-5,0.00616744639511377,0.00531995769988642,ACROYT_G000467/ACROYT_G000539/ACROYT_G001336/ACROYT_G001485/ACROYT_G004471/ACROYT_G006013/ACROYT_G010556/ACROYT_G013062/ACROYT_G017839/ACROYT_G018812/ACROYT_G020457/ACROYT_G021441/ACROYT_G021594/ACROYT_G021828/ACROYT_G021858/ACROYT_G022486/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027661/ACROYT_G032171/ACROYT_G032248/ACROYT_G032910/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G037591/ACROYT_G038405/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,34,NA,NA
MEblue,GO:0006468,protein phosphorylation,18/121,125/2350,0.144,2.79669421487603,4.80887321998784,4.23187584173059e-5,0.00664472080965471,0.0057316482982202,ACROYT_G001485/ACROYT_G004471/ACROYT_G006438/ACROYT_G013062/ACROYT_G016868/ACROYT_G018076/ACROYT_G018561/ACROYT_G018812/ACROYT_G020457/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G022776/ACROYT_G029061/ACROYT_G036390/ACROYT_G039171/ACROYT_G039997/ACROYT_G044428,18,NA,NA
MEblue,GO:0051336,regulation of hydrolase activity,19/121,137/2350,0.138686131386861,2.69349098148036,4.75807873285184,4.35108004374022e-5,0.00664472080965471,0.0057316482982202,ACROYT_G005185/ACROYT_G010556/ACROYT_G013062/ACROYT_G019632/ACROYT_G019635/ACROYT_G021594/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G025724/ACROYT_G026620/ACROYT_G036390/ACROYT_G037441/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428/ACROYT_G044601,19,NA,NA
MEblue,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,11/121,53/2350,0.207547169811321,4.03087478559177,5.19881772851172,5.16696037860755e-5,0.00736464085964196,0.00635264181285644,ACROYT_G000539/ACROYT_G001336/ACROYT_G004486/ACROYT_G005802/ACROYT_G013062/ACROYT_G027661/ACROYT_G032910/ACROYT_G036390/ACROYT_G037591/ACROYT_G039193/ACROYT_G044428,11,GO:0003677,DNA binding
MEblue,GO:0006357,regulation of transcription by RNA polymerase II,25/121,217/2350,0.115207373271889,2.23749857180942,4.45716082648912,6.23253483802667e-5,0.00812422928386894,0.00700785274252295,ACROYT_G000539/ACROYT_G001336/ACROYT_G004486/ACROYT_G005802/ACROYT_G006013/ACROYT_G010556/ACROYT_G013062/ACROYT_G017839/ACROYT_G020457/ACROYT_G021828/ACROYT_G021859/ACROYT_G021860/ACROYT_G022676/ACROYT_G025980/ACROYT_G027661/ACROYT_G029061/ACROYT_G032248/ACROYT_G032910/ACROYT_G036390/ACROYT_G037441/ACROYT_G037591/ACROYT_G038405/ACROYT_G039193/ACROYT_G041923/ACROYT_G044428,25,GO:0006355,regulation of DNA-templated transcription
MEblue,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",15/121,95/2350,0.157894736842105,3.06655067420618,4.78975994686762,6.63709887972617e-5,0.00812422928386894,0.00700785274252295,ACROYT_G000539/ACROYT_G001336/ACROYT_G004486/ACROYT_G005802/ACROYT_G006013/ACROYT_G013062/ACROYT_G021828/ACROYT_G027661/ACROYT_G032248/ACROYT_G032910/ACROYT_G036390/ACROYT_G037591/ACROYT_G039193/ACROYT_G041923/ACROYT_G044428,15,GO:0140110,transcription regulator activity
MEblue,GO:0023051,regulation of signaling,37/121,391/2350,0.0946291560102302,1.83783898036397,4.22679205096391,6.83985627266795e-5,0.00812422928386894,0.00700785274252295,ACROYT_G001336/ACROYT_G001485/ACROYT_G002698/ACROYT_G004471/ACROYT_G004486/ACROYT_G005185/ACROYT_G010556/ACROYT_G013062/ACROYT_G017838/ACROYT_G017839/ACROYT_G018812/ACROYT_G019632/ACROYT_G019635/ACROYT_G020457/ACROYT_G020552/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G021594/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027735/ACROYT_G029061/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G038405/ACROYT_G039781/ACROYT_G039997/ACROYT_G040720/ACROYT_G044428/ACROYT_G044601,37,NA,NA
MEblue,GO:0019219,regulation of nucleobase-containing compound metabolic process,30/121,290/2350,0.103448275862069,2.00911940723853,4.27550192802927,8.09472868231274e-5,0.0086586015613262,0.00746879520232559,ACROYT_G000539/ACROYT_G001336/ACROYT_G001485/ACROYT_G002698/ACROYT_G004471/ACROYT_G004486/ACROYT_G006013/ACROYT_G010556/ACROYT_G013062/ACROYT_G017839/ACROYT_G020457/ACROYT_G021828/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022676/ACROYT_G025527/ACROYT_G025980/ACROYT_G026620/ACROYT_G027661/ACROYT_G029061/ACROYT_G032248/ACROYT_G032910/ACROYT_G036390/ACROYT_G037441/ACROYT_G037591/ACROYT_G038405/ACROYT_G039171/ACROYT_G039193/ACROYT_G044428,30,NA,NA
MEblue,GO:0048583,regulation of response to stimulus,41/121,457/2350,0.0897155361050328,1.74240917228783,4.11912793874673,8.42393230518694e-5,0.0086586015613262,0.00746879520232559,ACROYT_G001485/ACROYT_G002698/ACROYT_G004471/ACROYT_G004486/ACROYT_G005185/ACROYT_G009447/ACROYT_G010556/ACROYT_G013062/ACROYT_G016868/ACROYT_G017839/ACROYT_G018812/ACROYT_G019632/ACROYT_G019635/ACROYT_G020457/ACROYT_G020552/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G021594/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022776/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G027735/ACROYT_G029061/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G038405/ACROYT_G039171/ACROYT_G039193/ACROYT_G039381/ACROYT_G039427/ACROYT_G039781/ACROYT_G039997/ACROYT_G040720/ACROYT_G044428/ACROYT_G044601,41,NA,NA
MEblue,GO:0043085,positive regulation of catalytic activity,20/121,157/2350,0.127388535031847,2.4740748539243,4.45378458035082,9.35860071593845e-5,0.0086586015613262,0.00746879520232559,ACROYT_G001485/ACROYT_G010556/ACROYT_G013062/ACROYT_G018812/ACROYT_G020457/ACROYT_G021441/ACROYT_G021594/ACROYT_G021859/ACROYT_G021860/ACROYT_G025527/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G039193/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428,20,NA,NA
MEblue,GO:0006796,phosphate-containing compound metabolic process,24/121,209/2350,0.114832535885167,2.23021867214995,4.34036530375023,9.50738122769164e-5,0.0086586015613262,0.00746879520232559,ACROYT_G001485/ACROYT_G004471/ACROYT_G006438/ACROYT_G009447/ACROYT_G013062/ACROYT_G013419/ACROYT_G016868/ACROYT_G018812/ACROYT_G020457/ACROYT_G020552/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G022676/ACROYT_G022776/ACROYT_G025527/ACROYT_G029061/ACROYT_G036390/ACROYT_G036611/ACROYT_G037441/ACROYT_G039171/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428,24,NA,NA
MEblue,GO:0019220,regulation of phosphate metabolic process,23/121,196/2350,0.11734693877551,2.27905211671445,4.35684978124985,9.71966498932782e-5,0.0086586015613262,0.00746879520232559,ACROYT_G001336/ACROYT_G004471/ACROYT_G006438/ACROYT_G010556/ACROYT_G013062/ACROYT_G018812/ACROYT_G019632/ACROYT_G020457/ACROYT_G021441/ACROYT_G021858/ACROYT_G022776/ACROYT_G025527/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G032248/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G039381/ACROYT_G039781/ACROYT_G044428/ACROYT_G044601,23,NA,NA
MEblue,GO:0051174,regulation of phosphorus metabolic process,23/121,196/2350,0.11734693877551,2.27905211671445,4.35684978124985,9.71966498932782e-5,0.0086586015613262,0.00746879520232559,ACROYT_G001336/ACROYT_G004471/ACROYT_G006438/ACROYT_G010556/ACROYT_G013062/ACROYT_G018812/ACROYT_G019632/ACROYT_G020457/ACROYT_G021441/ACROYT_G021858/ACROYT_G022776/ACROYT_G025527/ACROYT_G025724/ACROYT_G025980/ACROYT_G026620/ACROYT_G032248/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G039381/ACROYT_G039781/ACROYT_G044428/ACROYT_G044601,23,NA,NA
MEblue,GO:0043565,sequence-specific DNA binding,13/121,77/2350,0.168831168831169,3.27895245250617,4.73652755624796,1.0387075020842e-4,0.00888302655782481,0.00766238123642808,ACROYT_G000539/ACROYT_G001336/ACROYT_G004486/ACROYT_G006013/ACROYT_G013062/ACROYT_G021828/ACROYT_G027646/ACROYT_G027661/ACROYT_G032910/ACROYT_G036390/ACROYT_G037591/ACROYT_G039193/ACROYT_G044428,13,GO:0003677,DNA binding
MEblue,GO:0051252,regulation of RNA metabolic process,28/121,266/2350,0.105263157894737,2.04436711613745,4.21331868274174,1.0941448609662e-4,0.00899723735671488,0.0077608979611858,ACROYT_G000539/ACROYT_G001336/ACROYT_G001485/ACROYT_G002698/ACROYT_G004486/ACROYT_G006013/ACROYT_G010556/ACROYT_G013062/ACROYT_G017839/ACROYT_G020457/ACROYT_G021828/ACROYT_G021858/ACROYT_G021859/ACROYT_G021860/ACROYT_G022676/ACROYT_G025980/ACROYT_G026620/ACROYT_G027661/ACROYT_G029061/ACROYT_G032248/ACROYT_G032910/ACROYT_G036390/ACROYT_G037441/ACROYT_G037591/ACROYT_G038405/ACROYT_G039171/ACROYT_G039193/ACROYT_G044428,28,NA,NA
MEblue,GO:0006793,phosphorus metabolic process,24/121,212/2350,0.113207547169811,2.19865897395915,4.26224961774212,1.1990065238571e-4,0.0094943553629872,0.00818970537932823,ACROYT_G001485/ACROYT_G004471/ACROYT_G006438/ACROYT_G009447/ACROYT_G013062/ACROYT_G013419/ACROYT_G016868/ACROYT_G018812/ACROYT_G020457/ACROYT_G020552/ACROYT_G020555/ACROYT_G021441/ACROYT_G021449/ACROYT_G022676/ACROYT_G022776/ACROYT_G025527/ACROYT_G029061/ACROYT_G036390/ACROYT_G036611/ACROYT_G037441/ACROYT_G039171/ACROYT_G039381/ACROYT_G039997/ACROYT_G044428,24,NA,NA
MEblue,GO:0006986,response to unfolded protein,6/121,17/2350,0.352941176470588,6.85464268351969,5.6434755165538,1.2774494872624e-4,0.00975423929916846,0.00841387782587915,ACROYT_G001485/ACROYT_G010799/ACROYT_G013062/ACROYT_G021859/ACROYT_G021860/ACROYT_G037441,6,NA,NA
MEblue,GO:0046777,protein autophosphorylation,7/121,24/2350,0.291666666666667,5.66460055096419,5.35050019483741,1.3430649165483e-4,0.00990163031579444,0.00854101536766868,ACROYT_G001485/ACROYT_G004471/ACROYT_G020555/ACROYT_G021441/ACROYT_G022776/ACROYT_G029061/ACROYT_G039997,7,NA,NA
MEblue,GO:0050793,regulation of developmental process,33/121,343/2350,0.0962099125364431,1.86853962364166,4.0545454145131,1.4166319834553e-4,0.00999879091945335,0.00862482481949794,ACROYT_G000539/ACROYT_G001336/ACROYT_G004471/ACROYT_G004486/ACROYT_G005185/ACROYT_G006013/ACROYT_G006438/ACROYT_G009447/ACROYT_G010556/ACROYT_G011982/ACROYT_G013062/ACROYT_G016868/ACROYT_G017838/ACROYT_G017839/ACROYT_G019635/ACROYT_G020457/ACROYT_G021449/ACROYT_G021828/ACROYT_G021859/ACROYT_G021860/ACROYT_G027138/ACROYT_G029061/ACROYT_G032248/ACROYT_G032910/ACROYT_G034760/ACROYT_G036390/ACROYT_G037441/ACROYT_G037729/ACROYT_G038446/ACROYT_G039171/ACROYT_G039193/ACROYT_G039997/ACROYT_G044428,33,NA,NA
