Unix_Timestamp,Battery,Temperature,PAR,Acceleration_X,Acceleration_Y,Acceleration_Z
1717652340,3.52,21.261,16.2,1102,99,259
1717652940,3.52,21.261,12.8,1052,72,368
1717653540,3.52,21.244,12.4,1006,60,388
1717654140,3.52,21.211,18.6,1052,76,360
1717654740,3.52,21.194,16.9,1025,64,387
1717655340,3.52,21.194,20.6,1088,96,288
1717655940,3.52,21.185,22.1,1056,78,360
1717656540,3.52,21.177,24.4,1103,103,252
1717657140,3.52,21.185,25.5,1100,100,264
1717657740,3.52,21.211,27.9,1065,84,344
1717658340,3.52,21.202,30.1,1048,80,368
1717658940,3.52,21.261,30.8,1048,80,368
1717659540,3.52,21.32,29.8,1024,71,385
1717660140,3.52,21.328,39.8,1004,64,384
1717660740,3.52,21.387,40.7,1000,64,380
1717661340,3.52,21.387,40.6,1049,80,366
1717661940,3.52,21.353,42.3,1091,104,280
1717662540,3.52,21.336,41.7,1007,64,384
1717663140,3.52,21.378,41.8,1052,80,364
1717663740,3.52,21.378,44.6,1000,64,384
1717664340,3.52,21.378,43.8,999,64,380
1717664940,3.52,21.42,44.3,1136,92,192
1717665540,3.52,21.429,46.4,1004,62,384
1717666140,3.52,21.445,47.5,999,64,380
1717666740,3.52,21.454,52,1006,62,382
1717667340,3.52,21.462,54.3,1000,64,384
1717667940,3.52,21.47,56.4,1006,64,384
1717668540,3.52,21.496,58.6,999,64,376
1717669140,3.52,21.529,59.8,1126,104,192
1717669740,3.52,21.554,61.1,1104,104,248
1717670340,3.52,21.588,62.4,1111,108,216
1717670940,3.52,21.655,62.7,1103,104,248
1717671540,3.52,21.688,60.4,1104,108,240
1717672140,3.52,21.688,59.3,999,64,376
1717672740,3.52,21.705,57,1103,104,248
1717673340,3.52,21.705,55.1,1100,104,256
1717673940,3.52,21.747,53.7,1144,72,199
1717674540,3.52,21.772,50.3,1095,102,272
1717675140,3.52,21.797,48.3,1100,102,263
1717675740,3.52,21.814,44.8,1048,76,364
1717676340,3.52,21.806,40.7,1096,103,263
1717676940,3.52,21.831,38.6,1048,80,360
1717677540,3.52,21.856,33.5,1068,88,334
1717678140,3.52,21.881,36.9,1059,86,344
1717678740,3.52,21.864,27.3,1068,88,334
1717679340,3.52,21.873,24,1100,112,248
1717679940,3.52,21.873,19,1052,88,352
1717680540,3.52,21.915,29.6,1087,103,286
1717681140,3.52,21.923,26.4,1006,70,374
1717681740,3.52,21.99,16.6,1089,104,280
1717682340,3.52,22.015,19.4,1004,65,380
1717682940,3.52,22.049,16.8,1001,64,380
1717683540,3.52,22.09,14.5,1049,79,364
1717684140,3.52,22.149,14,1140,80,186
1717684740,3.53,22.216,9.8,1128,104,192
1717685340,3.52,22.233,7.4,1113,108,216
1717685940,3.53,22.308,10.1,1100,103,259
1717686540,3.53,22.35,9.2,1100,102,262
1717687140,3.53,22.392,5.8,1100,102,268
1717687740,3.53,22.241,6,1129,96,192
1717688340,3.52,22.007,4,1089,99,286
1717688940,3.52,22.007,2.6,1006,64,387
1717689540,3.52,22.023,2.7,1008,60,387
1717690140,3.53,22.023,1.5,1006,64,384
1717690740,3.52,21.973,1.1,1040,76,376
1717691340,3.52,21.898,0.8,1094,99,278
1717691940,3.53,21.479,0.5,1008,67,390
1717692540,3.53,21.387,0.2,1136,92,192
1717693140,3.53,21.294,0.1,1102,108,252
1717693740,3.52,21.051,0,1100,104,263
1717694340,3.52,20.976,-0.1,1064,88,344
1717694940,3.52,20.959,0,1139,80,193
1717695540,3.52,20.984,0.1,1097,102,264
1717696140,3.52,21.068,0.1,1104,105,243
1717696740,3.53,21.169,-0.1,1055,80,364
1717697340,3.52,21.32,0.1,1047,76,368
1717697940,3.52,21.328,0,1048,79,368
1717698540,3.52,21.294,0,1036,71,380
1717699140,3.52,21.244,0,1100,102,264
1717699740,3.52,21.177,0,1094,99,284
1717700340,3.52,21.144,-0.1,1031,72,385
1717700940,3.52,21.118,0,1075,88,327
1717701540,3.52,21.085,-0.1,1080,96,312
1717702140,3.52,21.076,0,1108,108,240
1717702740,3.52,21.068,0,1110,108,236
1717703340,3.52,21.085,-0.1,1100,104,260
1717703940,3.52,21.093,0.1,1091,96,284
1717704540,3.52,21.118,0,1097,104,262
1717705140,3.52,21.118,0,1100,102,262
1717705740,3.52,21.127,0.1,1063,80,348
1717706340,3.52,21.11,0,1092,102,280
1717706940,3.52,21.118,0,1104,104,248
1717707540,3.52,21.127,0,1096,104,270
1717708140,3.52,21.11,0,1104,108,248
1717708740,3.52,21.102,-0.1,1056,80,359
1717709340,3.52,21.085,-0.2,1100,103,264
1717709940,3.52,21.076,0,1078,96,320
1717710540,3.52,21.076,0,1095,104,270
1717711140,3.52,21.06,-0.1,1091,100,284
1717711740,3.52,21.06,0,1068,88,339
1717712340,3.52,21.051,0.1,1091,99,288
1717712940,3.52,21.034,-0.1,1100,103,262
1717713540,3.52,21.009,-0.1,1100,104,264
1717714140,3.52,20.976,0,1009,67,387
1717714740,3.52,20.976,0.1,1108,112,236
1717715340,3.52,20.993,-0.1,1096,102,280
1717715940,3.52,21.034,0,1095,103,273
1717716540,3.52,21.068,0,1056,81,355
1717717140,3.52,21.085,-0.1,1104,104,243
1717717740,3.52,21.085,0,1091,100,280
1717718340,3.52,21.093,0,1094,102,286
1717718940,3.52,21.102,-0.1,1089,96,291
1717719540,3.52,21.085,0,1104,104,252
1717720140,3.52,21.076,0,1139,88,184
1717720740,3.52,21.068,0.2,1100,102,264
1717721340,3.52,21.093,0.1,1139,80,184
1717721940,3.52,21.093,0,1078,96,316
1717722540,3.52,21.093,0,1084,96,296
1717723140,3.52,21.127,0,1097,102,272
1717723740,3.52,21.144,-0.1,1080,92,320
1717724340,3.52,21.152,0.1,1072,88,326
1717724940,3.52,21.16,0.1,1081,96,307
1717725540,3.52,21.169,0.1,1110,112,232
1717726140,3.52,21.177,0,1043,76,374
1717726740,3.52,21.194,0,1052,80,368
1717727340,3.52,21.202,0,1036,72,384
1717727940,3.52,21.211,0.2,1048,80,368
1717728540,3.52,21.185,0.4,1062,84,352
1717729140,3.52,21.185,0.6,1091,99,286
1717729740,3.52,21.185,0.7,1060,86,352
1717730340,3.52,21.219,1.2,1064,86,348
1717730940,3.52,21.253,2,1020,68,387
1717731540,3.52,21.269,2.7,1008,64,387
1717732140,3.52,21.286,3.1,1006,64,387
1717732740,3.52,21.286,4.5,1009,70,387
1717733340,3.52,21.303,4.4,1072,88,334
1717733940,3.52,21.303,6.4,1102,104,259
1717734540,3.52,21.328,6.6,1006,62,384
1717735140,3.52,21.37,7.6,1006,60,380
1717735740,3.52,21.395,8.7,1006,62,384
1717736340,3.52,21.454,9.1,999,62,380
1717736940,3.52,21.462,10.6,1140,80,178
1717737540,3.52,21.487,12.1,1004,60,380
1717738140,3.52,21.487,13.7,1127,102,192
1717738740,3.52,21.529,15.2,1134,96,184
1717739340,3.52,21.529,17.4,1116,104,220
1717739940,3.52,21.529,19.1,1104,100,246
1717740540,3.52,21.546,21.2,1104,104,246
1717741140,3.52,21.554,25.5,1142,70,188
1717741740,3.52,21.563,24.8,1127,102,192
1717742340,3.52,21.563,26.3,1123,104,192
1717742940,3.52,21.571,24.4,1104,102,242
1717743540,3.52,21.563,29.5,1107,99,230
1717744140,3.52,21.546,31.8,1110,102,232
1717744740,3.52,21.529,34.8,1123,104,199
1717745340,3.52,21.538,36.1,1008,60,380
1717745940,3.52,21.529,40.1,1132,99,184
1717746540,3.52,21.521,41.9,1107,104,232
1717747140,3.52,21.504,44.6,1128,96,184
1717747740,3.52,21.521,46.8,1128,96,192
1717748340,3.52,21.521,49.2,1113,103,220
1717748940,3.52,21.538,51.4,1112,105,216
1717749540,3.52,21.529,53.8,1134,96,179
1717750140,3.52,21.538,56.6,1136,92,184
1717750740,3.52,21.529,59.3,1107,104,236
1717751340,3.52,21.521,62,1127,102,192
1717751940,3.52,21.538,64.2,1103,104,240
1717752540,3.52,21.538,67.6,1001,62,376
1717753140,3.52,21.538,70.5,1001,60,374
1717753740,3.52,21.554,75.3,1108,104,230
1717754340,3.52,21.563,78.8,1104,102,243
1717754940,3.52,21.546,79.2,1120,104,200
1717755540,3.52,21.563,81.4,1007,60,380
1717756140,3.52,21.571,83.9,1105,96,236
1717756740,3.52,21.588,83.4,1120,104,208
1717757340,3.52,21.579,82.5,1127,104,192
1717757940,3.52,21.579,81,1004,60,376
1717758540,3.52,21.588,76.5,1134,96,182
1717759140,3.52,21.596,77.2,1137,80,184
1717759740,3.52,21.588,74.5,1128,102,184
1717760340,3.52,21.596,73.5,1104,104,244
1717760940,3.52,21.588,71.2,1127,104,192
1717761540,3.52,21.605,70,1102,108,248
1717762140,3.52,21.63,70.4,1096,97,268
1717762740,3.52,21.638,68,1001,62,376
1717763340,3.52,21.655,66.8,1107,104,243
1717763940,3.52,21.672,60.3,1104,103,243
1717764540,3.52,21.663,59.9,1104,104,248
1717765140,3.52,21.68,55.9,1105,102,248
1717765740,3.52,21.68,52.1,1073,88,323
1717766340,3.52,21.68,49,1107,103,240
1717766940,3.52,21.688,46.1,1100,102,256
1717767540,3.52,21.688,43.1,999,60,376
1717768140,3.52,21.697,38.1,1096,99,275
1717768740,3.52,21.705,34.1,1103,104,248
1717769340,3.52,21.705,31.7,1095,100,270
1717769940,3.52,21.713,28.3,1097,102,262
1717770540,3.52,21.697,23.9,1103,102,248
1717771140,3.52,21.68,21,1102,102,248
1717771740,3.52,21.672,19.2,1132,96,184
1717772340,3.52,21.68,17,1103,104,248
1717772940,3.52,21.638,15,1001,60,380
1717773540,3.52,21.621,12.8,1110,104,228
1717774140,3.52,21.605,10.8,999,63,376
1717774740,3.52,21.621,9,1000,62,376
1717775340,3.52,21.621,7.1,1000,64,376
1717775940,3.52,21.605,5.5,1116,108,208
1717776540,3.52,21.571,4,1004,62,384
1717777140,3.52,21.538,3,1142,78,179
1717777740,3.52,21.605,1.7,1104,104,248
1717778340,3.52,21.596,1,1112,104,236
1717778940,3.52,21.546,0.5,1008,60,388
1717779540,3.52,21.521,0.2,1001,59,384
1717780140,3.52,21.504,0.1,1134,96,192
1717780740,3.52,21.47,0,1006,60,384
1717781340,3.52,21.437,-0.1,999,63,385
1717781940,3.52,21.37,0,999,64,384
1717782540,3.52,21.227,-0.1,1032,70,387
1717783140,3.52,21.135,0,1102,104,257
1717783740,3.52,21.043,0,1102,104,256
1717784340,3.52,21.001,0.1,1142,83,184
1717784940,3.52,20.993,-0.1,1100,100,270
1717785540,3.52,21.026,0,1105,108,240
1717786140,3.52,21.009,-0.1,1104,104,248
1717786740,3.52,21.009,0,1107,103,248
1717787340,3.52,21.009,-0.1,1094,100,284
1717787940,3.52,21.001,0,1092,96,280
1717788540,3.52,21.009,0,1104,104,248
1717789140,3.52,21.001,0.1,1142,80,184
1717789740,3.52,21.009,-0.1,1121,108,200
1717790340,3.52,20.993,-0.1,1102,103,259
1717790940,3.52,20.984,0,1100,103,252
1717791540,3.52,20.967,-0.1,1097,102,272
1717792140,3.52,20.951,-0.1,1100,104,256
1717792740,3.52,20.967,0,1094,96,280
1717793340,3.52,20.951,0,1136,92,184
1717793940,3.52,20.959,0.1,1139,80,176
1717794540,3.52,20.925,0.1,1132,97,192
1717795140,3.52,20.917,0,1136,92,184
1717795740,3.52,20.925,0,1011,64,385
1717796340,3.52,20.925,0,1120,108,208
1717796940,3.52,20.909,0,1136,88,192
1717797540,3.52,20.925,0,1108,103,240
1717798140,3.52,20.942,0,1136,88,188
1717798740,3.52,20.942,0.1,1136,96,184
1717799340,3.52,20.925,0.1,1144,70,195
1717799940,3.52,20.959,-0.1,1105,104,240
1717800540,3.52,20.976,0,1140,80,180
1717801140,3.52,20.984,-0.1,1104,108,252
1717801740,3.52,21.026,0,1072,86,335
1717802340,3.52,21.068,-0.1,1088,96,284
1717802940,3.52,21.085,-0.1,1092,96,280
1717803540,3.52,21.11,0,1092,96,284
1717804140,3.52,21.144,0,1100,102,252
1717804740,3.52,21.169,0,1110,108,230
1717805340,3.52,21.202,-0.1,1052,79,358
1717805940,3.52,21.236,-0.1,1031,70,376
1717806540,3.52,21.261,-0.1,1068,80,336
1717807140,3.52,21.261,0,1095,97,268
1717807740,3.52,21.286,0,1011,64,380
1717808340,3.52,21.294,-0.1,1100,99,249
1717808940,3.52,21.311,0,1015,60,376
1717809540,3.52,21.345,0,1080,88,307
1717810140,3.52,21.345,0.1,1016,64,376
1717810740,3.52,21.362,0,1000,60,371
1717811340,3.52,21.37,0,999,63,372
1717811940,3.52,21.395,0,1059,80,352
1717812540,3.52,21.395,-0.1,1127,96,184
1717813140,3.52,21.403,-0.1,1132,96,178
1717813740,3.52,21.403,0.1,1056,72,352
1717814340,3.52,21.42,0.3,1006,56,371
1717814940,3.52,21.454,0.6,1134,88,176
1717815540,3.52,21.454,1,1008,60,368
1717816140,3.52,21.479,1.5,1144,64,183
1717816740,3.52,21.496,2.3,1136,103,160
1717817340,3.52,21.538,2.9,1136,96,158
1717817940,3.52,21.538,3.8,999,68,360
1717818540,3.52,21.546,4.5,1107,115,216
1717819140,3.52,21.563,5.6,1139,80,156
1717819740,3.52,21.563,6.7,1139,88,160
1717820340,3.52,21.588,8.2,1008,67,359
1717820940,3.52,21.588,9.1,1120,104,184
1717821540,3.52,21.621,9.9,1103,104,224
1717822140,3.52,21.613,11.4,1128,104,164
1717822740,3.52,21.638,12.4,999,62,360
1717823340,3.52,21.63,14.9,1136,83,172
1717823940,3.52,21.63,13.3,1103,100,236
1717824540,3.52,21.638,14.2,1104,102,240
1717825140,3.52,21.613,15.2,1123,103,198
1717825740,3.52,21.596,17,1136,80,184
1717826340,3.52,21.588,17.9,1144,76,191
1717826940,3.52,21.571,16.4,1112,108,224
1717827540,3.52,21.546,20.8,1128,100,184
1717828140,3.52,21.554,21.3,1137,88,182
1717828740,3.52,21.546,22.9,1136,80,176
1717829340,3.52,21.529,22.9,1040,70,368
1717829940,3.52,21.487,27.7,1004,56,380
1717830540,3.52,21.479,29.4,1001,56,371
1717831140,3.52,21.47,30.1,1009,56,376
1717831740,3.52,21.479,30.9,1136,88,176
1717832340,3.52,21.47,33.4,1137,88,176
1717832940,3.52,21.47,35.1,1136,92,176
1717833540,3.52,21.487,37.4,1136,83,176
1717834140,3.52,21.47,38.8,1144,75,191
1717834740,3.52,21.496,40.3,1136,88,176
1717835340,3.52,21.504,42.5,1136,88,176
1717835940,3.52,21.504,44.3,1004,57,376
1717836540,3.52,21.512,45.6,1137,80,176
1717837140,3.52,21.538,46.3,1123,103,192
1717837740,3.52,21.563,46.4,1096,99,259
1717838340,3.52,21.571,49.9,1028,67,374
1717838940,3.52,21.588,50.9,1112,112,216
1717839540,3.52,21.588,47.2,1134,96,176
1717840140,3.52,21.588,53.8,998,67,368
1717840740,3.52,21.588,54.5,1120,112,192
1717841340,3.52,21.63,57.5,1107,112,227
1717841940,3.52,21.672,55.3,1100,104,246
1717842540,3.52,21.722,56.2,1144,72,187
1717843140,3.52,21.764,57.7,1088,96,284
1717843740,3.52,21.814,54.4,1049,80,352
1717844340,3.52,21.848,57.4,1048,79,356
1717844940,3.52,21.881,59.2,1047,72,368
1717845540,3.52,21.873,58.1,1110,104,224
1717846140,3.52,21.873,64.2,1084,88,296
1717846740,3.52,21.881,57.8,1094,96,275
1717847340,3.52,21.898,56,1020,70,376
1717847940,3.52,21.906,56.8,1048,72,364
1717848540,3.52,21.923,53.4,1049,76,358
1717849140,3.52,21.94,50.6,1048,78,359
1717849740,3.52,21.94,47.7,1036,72,368
1717850340,3.52,21.998,44.8,1016,71,376
1717850940,3.52,22.049,43.7,999,62,371
1717851540,3.52,22.099,40.8,1000,60,368
1717852140,3.52,22.116,39.9,1136,92,168
1717852740,3.52,22.124,36,1001,56,368
1717853340,3.52,22.157,34.2,1129,96,176
1717853940,3.53,22.174,31.3,1136,83,176
1717854540,3.52,22.199,27.8,1004,60,374
1717855140,3.53,22.208,25.4,1100,104,252
1717855740,3.52,22.216,22.4,1129,96,179
1717856340,3.53,22.233,19.5,1134,96,180
1717856940,3.53,22.241,17.7,1127,99,184
1717857540,3.53,22.266,15.3,1100,96,256
1717858140,3.52,22.291,13.7,1120,104,192
1717858740,3.53,22.308,11.5,1132,96,184
1717859340,3.53,22.308,9.9,1000,62,376
1717859940,3.53,22.3,8.2,1128,96,188
1717860540,3.53,22.3,6.8,1097,96,262
1717861140,3.53,22.283,5.5,1100,97,259
1717861740,3.53,22.283,4.4,1102,100,256
1717862340,3.53,22.275,3.2,1100,102,256
1717862940,3.53,22.275,2.5,1100,102,259
1717863540,3.53,22.291,1.6,1100,100,256
1717864140,3.53,22.308,1,1105,104,240
1717864740,3.53,22.316,0.6,1136,88,184
1717865340,3.53,22.266,0.3,1137,83,184
1717865940,3.53,22.216,0.1,999,60,380
1717866540,3.53,22.174,-0.1,998,57,382
1717867140,3.53,22.141,-0.1,1011,64,390
1717867740,3.52,22.099,0.1,1004,60,380
1717868340,3.53,22.074,0,1004,60,384
1717868940,3.53,22.049,0,1004,63,384
1717869540,3.53,22.007,-0.1,1054,79,360
1717870140,3.53,21.99,0,1040,72,376
1717870740,3.53,21.956,0.1,1055,76,360
1717871340,3.53,21.956,-0.1,1011,64,387
1717871940,3.53,21.931,-0.1,1095,99,275
1717872540,3.53,21.915,-0.1,1080,92,312
1717873140,3.53,21.923,0,1104,102,248
1717873740,3.53,21.915,0,1038,70,384
1717874340,3.53,21.889,0,1048,72,374
1717874940,3.53,21.856,0,1091,99,284
1717875540,3.53,21.789,0,1072,84,336
1717876140,3.53,21.722,-0.1,1136,88,192
1717876740,3.53,21.68,-0.1,1104,104,243
1717877340,3.53,21.605,-0.1,1144,78,192
1717877940,3.53,21.538,0,1000,64,384
1717878540,3.53,21.554,0,1127,104,195
1717879140,3.53,21.596,-0.1,1120,104,216
1717879740,3.52,21.655,0,1103,104,256
1717880340,3.53,21.655,0,1105,104,248
1717880940,3.52,21.663,0,1104,104,248
1717881540,3.52,21.655,0.1,1136,96,180
1717882140,3.52,21.672,0,999,63,376
1717882740,3.52,21.655,-0.1,1103,104,240
1717883340,3.52,21.646,0.1,1000,64,377
1717883940,3.52,21.638,0,1139,80,188
1717884540,3.52,21.68,0,999,63,376
1717885140,3.52,21.688,0,1103,99,252
1717885740,3.52,21.705,0.1,1096,96,272
1717886340,3.52,21.713,-0.1,1102,99,256
1717886940,3.52,21.705,-0.1,1104,104,248
1717887540,3.52,21.688,0,1000,62,380
1717888140,3.52,21.672,-0.1,1104,99,248
1717888740,3.52,21.68,0,999,60,377
1717889340,3.52,21.663,0,1104,99,248
1717889940,3.52,21.663,0,1100,97,257
1717890540,3.52,21.663,0,1107,104,240
1717891140,3.52,21.672,-0.1,1004,60,384
1717891740,3.52,21.672,0,1094,96,272
1717892340,3.52,21.68,0,1102,102,256
1717892940,3.52,21.697,-0.1,1092,96,280
1717893540,3.52,21.697,-0.1,1103,102,252
1717894140,3.52,21.705,0,1128,100,180
1717894740,3.52,21.713,0,1103,99,248
1717895340,3.52,21.73,0,1102,103,252
1717895940,3.52,21.73,0,1129,100,184
1717896540,3.52,21.739,-0.1,1100,100,260
1717897140,3.52,21.73,-0.1,999,63,376
1717897740,3.52,21.747,0,1088,96,284
1717898340,3.52,21.747,-0.1,1084,92,291
1717898940,3.52,21.755,-0.1,1123,104,192
1717899540,3.52,21.755,0,1140,78,183
1717900140,3.52,21.764,0,1095,96,271
1717900740,3.52,21.764,0.1,1081,92,300
1717901340,3.52,21.764,0.4,1112,104,220
1717901940,3.52,21.764,0.7,1136,88,177
1717902540,3.52,21.747,1,1102,100,248
1717903140,3.52,21.747,1.2,1107,104,232
1717903740,3.52,21.755,1.7,1103,99,248
1717904340,3.52,21.755,2.2,1088,88,288
1717904940,3.52,21.755,3.3,1091,96,280
1717905540,3.52,21.764,3.3,1104,108,240
1717906140,3.52,21.755,4,1087,96,294
1717906740,3.52,21.772,4.7,1104,104,236
1717907340,3.52,21.781,5.4,1103,104,252
1717907940,3.52,21.772,6.4,1088,96,288
1717908540,3.52,21.789,7.4,1027,72,376
1717909140,3.52,21.822,8.2,1063,84,340
1717909740,3.52,21.856,9.3,1048,78,364
1717910340,3.52,21.898,10.7,1096,103,264
1717910940,3.52,21.94,11.7,1107,112,240
1717911540,3.52,21.948,12.5,1036,72,376
1717912140,3.52,21.965,13.7,1014,64,384
1717912740,3.52,21.923,13.8,1052,76,364
1717913340,3.52,21.915,14,1096,96,268
1717913940,3.52,21.881,15.1,1072,88,326
1717914540,3.52,21.856,18.3,1063,80,344
1717915140,3.52,21.873,18.1,1102,96,256
1717915740,3.52,21.864,7.4,1080,92,310
1717916340,3.52,21.848,20.6,1075,88,316
1717916940,3.52,21.839,20.6,1064,80,342
1717917540,3.52,21.806,21.1,1103,99,248
1717918140,3.52,21.789,23.9,1103,104,244
1717918740,3.52,21.806,7.3,1103,104,248
1717919340,3.52,21.831,23.4,1068,80,336
1717919940,3.52,21.839,11.8,1131,96,184
1717920540,3.52,21.864,25.9,1070,80,332
1717921140,3.52,21.856,26,1139,78,184
1717921740,3.52,21.864,28,1129,103,184
1717922340,3.52,21.848,28.3,1116,104,204
1717922940,3.52,21.881,27.1,1068,70,332
1717923540,3.52,21.898,30.6,1063,78,340
1717924140,3.52,21.915,29.1,1088,96,280
1717924740,3.52,21.915,30.3,1095,102,262
1717925340,3.52,21.915,30.6,1038,67,371
1717925940,3.52,21.915,31.7,1008,68,376
1717926540,3.52,21.931,33.6,1055,80,352
1717927140,3.52,21.956,32.9,1008,54,374
1717927740,3.52,21.973,33.7,1094,96,270
1717928340,3.52,21.99,31.7,1008,54,374
1717928940,3.52,22.015,35.1,1080,83,304
1717929540,3.52,22.04,34.1,1001,64,368
1717930140,3.52,22.082,34.7,1008,62,374
1717930740,3.52,22.116,34.4,1127,102,179
1717931340,3.53,22.174,34.5,1006,60,376
1717931940,3.53,22.157,36.5,1000,52,368
1717932540,3.52,22.124,35.8,1016,64,376
1717933140,3.52,22.107,34,1052,71,360
1717933740,3.52,22.09,32.6,1008,56,376
1717934340,3.52,22.107,31.6,1004,56,368
1717934940,3.52,22.132,30.2,999,48,371
1717935540,3.52,22.149,28.9,1011,72,374
1717936140,3.53,22.182,27.2,1136,88,168
1717936740,3.53,22.224,26.5,1132,88,176
1717937340,3.52,22.291,23.6,1006,62,372
1717937940,3.53,22.325,22.3,1103,96,240
1717938540,3.53,22.4,20.4,1100,112,244
1717939140,3.53,22.467,19.6,1127,96,172
1717939740,3.53,22.484,18.5,1103,88,236
1717940340,3.53,22.501,18.1,1102,104,230
1717940940,3.53,22.509,16.7,1100,96,240
1717941540,3.53,22.526,15,1100,99,240
1717942140,3.53,22.526,12.9,1100,96,246
1717942740,3.53,22.542,12.3,1100,96,236
1717943340,3.53,22.542,12.1,1096,102,244
1717943940,3.53,22.534,10.5,1099,96,257
1717944540,3.53,22.542,9.5,1094,124,248
1717945140,3.53,22.542,7.1,1095,96,252
1717945740,3.53,22.559,6.4,1100,124,236
1717946340,3.53,22.559,5.9,1103,100,240
1717946940,3.53,22.551,3.9,1096,120,240
1717947540,3.53,22.559,2.6,1096,108,236
1717948140,3.53,22.542,2.5,1079,88,291
1717948740,3.53,22.526,2,1096,112,232
1717949340,3.53,22.542,1.6,1103,118,224
1717949940,3.53,22.551,1.1,1100,92,231
1717950540,3.53,22.559,0.8,1076,83,304
1717951140,3.53,22.559,0.5,1096,124,232
1717951740,3.53,22.559,0.2,1063,92,320
1717952340,3.53,22.559,0.1,1072,96,306
1717952940,3.53,22.559,-0.1,1104,108,230
1717953540,3.53,22.559,0,1095,112,256
1717954140,3.53,22.551,-0.1,1100,102,246
1717954740,3.53,22.559,0,1089,88,272
1717955340,3.53,22.559,0,1100,112,244
1717955940,3.53,22.576,-0.1,1063,70,332
1717956540,3.53,22.593,-0.1,1100,108,248
1717957140,3.53,22.618,-0.1,1096,104,248
1717957740,3.53,22.618,0,1016,67,364
1717958340,3.53,22.626,-0.1,1025,64,368
1717958940,3.53,22.643,0.1,1004,49,371
1717959540,3.53,22.651,0,1100,96,248
1717960140,3.53,22.668,0,1059,80,344
1717960740,3.53,22.693,0,1004,54,368
1717961340,3.53,22.71,-0.1,1072,96,304
1717961940,3.53,22.735,0,1055,88,342
1717962540,3.53,22.751,0,1052,64,344
1717963140,3.53,22.751,0,1100,104,243
1717963740,3.53,22.76,-0.1,1040,72,360
1717964340,3.53,22.768,0,1000,67,352
1717964940,3.53,22.793,0.1,1004,48,366
1717965540,3.53,22.793,0.1,1073,76,320
1717966140,3.53,22.802,-0.1,1008,60,368
1717966740,3.53,22.81,-0.1,1004,51,360
1717967340,3.53,22.802,-0.1,1009,56,368
1717967940,3.53,22.802,0,1094,96,256
1717968540,3.53,22.802,-0.1,1006,72,360
1717969140,3.53,22.785,0,1009,56,371
1717969740,3.53,22.768,-0.1,1025,46,368
1717970340,3.53,22.777,0,1027,60,369
1717970940,3.53,22.751,0,1041,80,356
1717971540,3.53,22.768,0.1,1100,83,248
1717972140,3.53,22.76,-0.1,1011,62,371
1717972740,3.53,22.76,0,1084,80,296
1717973340,3.53,22.751,-0.1,1087,76,270
1717973940,3.53,22.76,0,1048,56,345
1717974540,3.53,22.735,0.1,1020,48,364
1717975140,3.53,22.726,0,1100,76,232
1717975740,3.53,22.701,0,1057,86,329
1717976340,3.53,22.659,0,1063,79,328
1717976940,3.53,22.659,0,1073,76,312
